Iteration	Posterior	Likelihood	Prior	alpha	clock	lambda	mu	pi[1]	pi[2]	pi[3]	pi[4]	r[1]	r[2]	r[3]	r[4]	rates[1]	rates[2]	rates[3]	rates[4]	rates[5]	rates[6]	tmrca
2140	-27070.09	-26852	-218.0912	0.02675982	2.993056e-05	0.08049963	0.07402276	0.328017	0.282427	0.13153	0.258026	1.77268e-23	6.29489e-12	3.59349e-05	3.99996	0.00587532	0.528729	0.020713	0.0034495	0.431779	0.0094537	171.6477
2145	-27069.75	-26850.68	-219.0695	0.04889373	2.846648e-05	0.08049963	0.07192168	0.328017	0.282427	0.13153	0.258026	2.70399e-13	7.75991e-07	0.00465297	3.99535	0.0090715	0.504119	0.0231675	0.00643732	0.443993	0.0132114	155.5674
2150	-27067.66	-26848.69	-218.9703	0.02083896	2.837269e-05	0.06603058	0.06381993	0.317944	0.286159	0.133268	0.262629	7.18876e-30	4.01072e-15	1.69594e-06	4	0.00976195	0.565724	0.0217484	0.0104754	0.383072	0.00921787	184.108
2155	-27070.33	-26851.44	-218.8862	0.02083896	3.040631e-05	0.05203607	0.03654394	0.322056	0.289859	0.130863	0.257222	7.18876e-30	4.01072e-15	1.69594e-06	4	0.0098007	0.538076	0.0199447	0.00710181	0.41947	0.00560642	165.2225
2160	-27069.8	-26851.34	-218.4527	0.05050938	2.973014e-05	0.03590374	0.02383767	0.324195	0.291785	0.125089	0.258931	6.69523e-13	1.22089e-06	0.00561564	3.99438	0.00948902	0.545437	0.0280588	0.00916302	0.402194	0.00565801	169.9606
2165	-27076.76	-26856.8	-219.9628	0.00489871	3.080759e-05	0.03447124	0.01230267	0.320948	0.288862	0.13171	0.258479	7.03411e-124	3.97288e-62	5.26804e-26	4	0.0155399	0.532064	0.0273709	0.0102175	0.392334	0.0224744	153.1075
2170	-27073.91	-26857.01	-216.9011	0.006875022	2.823628e-05	0.04718619	0.03816807	0.321936	0.288812	0.130657	0.258594	1.50211e-88	1.83559e-44	1.12996e-18	4	0.00403579	0.542056	0.0278849	0.0138512	0.399701	0.0124714	159.8153
2175	-27079.15	-26861.32	-217.8312	0.07078947	2.9456e-05	0.06780133	0.06587087	0.320757	0.287755	0.130178	0.26131	1.73433e-09	6.20332e-05	0.0286727	3.97127	0.0096869	0.556724	0.0216818	0.0131775	0.390979	0.00775091	167.1942
2180	-27067.3	-26849.27	-218.0255	0.03272894	3.065312e-05	0.06573791	0.04852363	0.319535	0.286658	0.133494	0.260314	2.24646e-19	7.0827e-10	0.000255035	3.99974	0.0123632	0.54818	0.0241691	0.0146892	0.391133	0.00946522	159.329
2185	-27074.81	-26854.56	-220.2547	0.01347802	2.873451e-05	0.06434547	0.05023784	0.319512	0.288824	0.129384	0.262281	1.19814e-45	5.18117e-23	9.028e-10	4	0.00502935	0.568883	0.0299042	0.00696881	0.381605	0.00760944	156.4105
2190	-27078.97	-26859.68	-219.2912	0.02374392	2.892808e-05	0.08574587	0.07349496	0.317969	0.287429	0.133553	0.261049	2.46107e-26	2.34611e-13	9.17715e-06	3.99999	0.00716806	0.49857	0.0171124	0.00993227	0.458426	0.00879139	174.9983
2195	-27077.02	-26859.27	-217.754	0.02914678	3.124841e-05	0.0810208	0.07685785	0.334918	0.278215	0.133797	0.253071	1.23301e-21	5.24887e-11	8.66359e-05	3.99991	0.0059882	0.496277	0.0213718	0.0098866	0.453486	0.0129899	158.8059
2200	-27080.22	-26858.27	-221.9524	0.01285034	2.771784e-05	0.09029189	0.08535573	0.332758	0.286307	0.132934	0.248001	7.88255e-48	4.20272e-24	3.18314e-10	4	0.011863	0.486637	0.0233747	0.00969456	0.444678	0.0237527	162.5616
2205	-27085.18	-26865.03	-220.1486	0.02414575	2.720417e-05	0.08302087	0.07985525	0.329862	0.288082	0.131203	0.250853	6.50232e-26	3.81333e-13	1.12265e-05	3.99999	0.00475994	0.537242	0.0170784	0.0107027	0.409987	0.0202298	206.0456
2210	-27075.59	-26852.78	-222.8161	0.03138179	2.523709e-05	0.08439288	0.07985525	0.330697	0.28881	0.129757	0.250736	3.64694e-20	2.85407e-10	0.000174914	3.99983	0.00699683	0.556527	0.0204882	0.00714931	0.388789	0.0200494	177.4437
2215	-27076.48	-26855.6	-220.8815	0.05332858	2.81259e-05	0.07167034	0.07758149	0.327606	0.282155	0.128545	0.261694	2.85558e-12	2.52081e-06	0.00758675	3.99241	0.00878286	0.545556	0.0208677	0.00553537	0.39599	0.0232677	165.3367
2220	-27075.74	-26852.18	-223.5589	0.05264592	2.601231e-05	0.07180796	0.06407558	0.325703	0.28559	0.128533	0.260174	2.03869e-12	2.13007e-06	0.0070746	3.99292	0.0129654	0.515882	0.01581	0.00850395	0.437331	0.00950754	207.6725
2225	-27080.98	-26857.5	-223.4762	0.05405665	2.477466e-05	0.07194425	0.06561527	0.328313	0.282008	0.126921	0.262759	4.05227e-12	3.00272e-06	0.00815802	3.99184	0.00685577	0.536373	0.0153894	0.00293962	0.425699	0.0127432	192.2448
2230	-27072.58	-26850.72	-221.8563	0.008916452	2.645224e-05	0.0548981	0.05147625	0.328313	0.282008	0.126921	0.262759	1.6837e-68	1.94303e-34	1.6353e-14	4	0.00687531	0.53233	0.0229049	0.00668018	0.426911	0.00429815	179.3275
2235	-27081.03	-26857.14	-223.8875	0.06971322	2.547016e-05	0.07317899	0.05951394	0.322381	0.286948	0.131997	0.258673	1.28205e-09	5.33397e-05	0.0269305	3.97302	0.00837772	0.572363	0.0167613	0.00692325	0.386682	0.00889202	191.8376
2240	-27078.33	-26852.64	-225.6897	0.04515664	2.448368e-05	0.07213354	0.07833738	0.329082	0.281625	0.127194	0.262099	2.58953e-14	2.40216e-07	0.00286044	3.99714	0.00825815	0.553879	0.0243192	0.0111905	0.39722	0.00513285	210.8264
2245	-27080.92	-26857.54	-223.3888	0.04526759	2.421337e-05	0.06118101	0.05885798	0.323606	0.288208	0.126832	0.261354	2.79185e-14	2.49421e-07	0.00290542	3.99709	0.00835905	0.492285	0.0200173	0.0113272	0.455248	0.0127633	199.776
2250	-27082.65	-26857.64	-225.0024	0.04475679	2.146433e-05	0.05521734	0.05796127	0.319436	0.284495	0.132513	0.263556	1.96851e-14	2.09447e-07	0.00270231	3.9973	0.0123011	0.51107	0.0191928	0.00513837	0.436496	0.0158022	226.6758
2255	-27082.2	-26856.31	-225.8895	0.02398704	2.18297e-05	0.0581347	0.04878429	0.325799	0.28257	0.134294	0.257336	4.44738e-26	3.15376e-13	1.03758e-05	3.99999	0.0120391	0.55636	0.0208936	0.0114073	0.39293	0.00636985	252.1002
2260	-27087.2	-26860.03	-227.1652	0.066419	1.993008e-05	0.04372092	0.03998402	0.326641	0.2833	0.134641	0.255419	4.78415e-10	3.25926e-05	0.0219498	3.97802	0.0132348	0.501328	0.0189464	0.0135353	0.431954	0.0210017	244.1623
2265	-27080.57	-26852.27	-228.3004	0.001696459	2.177858e-05	0.04372092	0.04254269	0.323207	0.285476	0.133226	0.25809	0	4.01902e-178	3.79773e-74	4	0.0106761	0.562438	0.0233367	0.00864252	0.376596	0.0183102	235.1121
2270	-27083.26	-26854.42	-228.8465	0.06577272	2.309504e-05	0.02695535	0.01111302	0.323521	0.285753	0.132385	0.258341	3.89747e-10	2.94193e-05	0.021036	3.97893	0.00986698	0.519814	0.0268393	0.00563379	0.425442	0.012404	205.7036
2275	-27086.23	-26857.94	-228.2967	0.04152792	2.170871e-05	0.02754828	0.02871727	0.324724	0.288965	0.132678	0.253633	1.77204e-15	6.2858e-08	0.00164009	3.99836	0.00986766	0.554376	0.0284988	0.00250997	0.399695	0.00505315	240.915
2280	-27083.36	-26853.91	-229.4491	0.01224062	2.065641e-05	0.04586246	0.04783718	0.318146	0.28584	0.13204	0.263973	3.65549e-50	2.86216e-25	1.04376e-10	4	0.00611912	0.555803	0.0285722	0.0033557	0.400724	0.00542526	256.9052
2285	-27077.76	-26849.67	-228.0882	0.06792373	1.825238e-05	0.04444311	0.04206575	0.324429	0.286686	0.130636	0.258249	7.59465e-10	4.10598e-05	0.0241584	3.9758	0.0137266	0.552095	0.0168755	0.00333331	0.405465	0.00850491	273.4114
2290	-27085.06	-26853.83	-231.225	0.0197822	1.859156e-05	0.04916132	0.04828548	0.323587	0.285941	0.132894	0.257578	2.05768e-31	6.78615e-16	8.11364e-07	4	0.00539373	0.547239	0.0277586	0.00715107	0.387226	0.0252315	290.5378
2295	-27086.18	-26856.66	-229.5188	0.04392112	2.046521e-05	0.03884484	0.04301179	0.320727	0.285746	0.135129	0.258398	1.09208e-14	1.56014e-07	0.00239148	3.99761	0.00924746	0.526017	0.0298387	0.0085713	0.416242	0.0100828	252.7087
2300	-27094.61	-26864.03	-230.5809	0.02314562	1.823299e-05	0.03884899	0.04344477	0.324693	0.276913	0.136801	0.261593	5.44152e-27	1.10324e-13	6.71019e-06	3.99999	0.00475117	0.492126	0.0440649	0.00688907	0.431707	0.0204622	277.8529
2305	-27086.42	-26856.75	-229.6719	0.05308178	1.865652e-05	0.02938571	0.02224763	0.332124	0.280877	0.128694	0.258305	2.53059e-12	2.37308e-06	0.00739898	3.9926	0.00486233	0.503639	0.0285739	0.00571647	0.441806	0.0154014	230.9784
2310	-27085.53	-26854.21	-231.3134	0.07106319	1.750594e-05	0.04406337	0.04283761	0.331306	0.280185	0.128376	0.260133	1.87012e-09	6.44145e-05	0.0291246	3.97081	0.0060195	0.486264	0.0296537	0.00649452	0.455131	0.0164381	245.7309
2315	-27087.11	-26853.09	-234.0203	0.04235204	1.804987e-05	0.04683413	0.04360047	0.329258	0.281233	0.132359	0.25715	3.39251e-15	8.69671e-08	0.00187656	3.99812	0.00536606	0.548893	0.0192759	0.00656328	0.403544	0.0163581	250.7589
2320	-27082.93	-26849.97	-232.9584	0.04235204	1.74287e-05	0.04358384	0.04137372	0.326706	0.280601	0.133746	0.258947	3.39251e-15	8.69671e-08	0.00187656	3.99812	0.0101152	0.511086	0.0284272	0.0089572	0.418414	0.0230004	285.479
2325	-27095.31	-26861.74	-233.5721	0.01078066	1.722451e-05	0.04468638	0.03730105	0.324879	0.279031	0.132455	0.263634	7.98364e-57	1.33775e-28	4.32973e-12	4	0.0131895	0.468325	0.0273279	0.00976836	0.456306	0.0250833	280.4834
2330	-27083.38	-26851.02	-232.3576	0.05821246	1.729602e-05	0.0446476	0.04216581	0.325173	0.279284	0.132574	0.262969	2.52646e-11	7.49499e-06	0.0119249	3.98807	0.0128197	0.500301	0.0243917	0.0103628	0.425607	0.0265181	280.4834
2335	-27090.36	-26854.92	-235.4351	0.06546249	1.758141e-05	0.07253028	0.07975311	0.323599	0.284256	0.131991	0.260155	3.52717e-10	2.79876e-05	0.0206048	3.97937	0.0120161	0.512985	0.0186583	0.00567567	0.425625	0.0250395	304.1852
2340	-27092.24	-26857.09	-235.1434	0.04085586	1.779341e-05	0.06497005	0.06240901	0.32397	0.285364	0.132591	0.258076	1.02339e-15	4.77716e-08	0.00146358	3.99854	0.00945967	0.508863	0.0185084	0.00724674	0.422205	0.033717	295.2818
2345	-27090.56	-26855.8	-234.7535	0.05342974	1.724001e-05	0.05931997	0.0538006	0.326861	0.281314	0.133774	0.258052	2.99959e-12	2.58357e-06	0.00766458	3.99233	0.0100545	0.5019	0.0178838	0.00534231	0.448755	0.0160644	253.6786
2350	-27092.58	-26858.56	-234.0235	0.03382745	1.866561e-05	0.05199512	0.05345404	0.326689	0.281692	0.133704	0.257916	8.88761e-19	1.40865e-09	0.000339227	3.99966	0.0105158	0.564042	0.0221892	0.00336358	0.393665	0.00622428	252.7428
2355	-27086.4	-26851.8	-234.6019	0.05466819	1.765039e-05	0.0562685	0.05345404	0.327381	0.282288	0.133987	0.256344	5.39811e-12	3.46549e-06	0.00865801	3.99134	0.0105158	0.564042	0.0221892	0.00336358	0.393665	0.00622428	257.8168
2360	-27093.8	-26860.92	-232.873	0.03544846	1.645739e-05	0.0421153	0.04189	0.329449	0.278706	0.132286	0.259559	5.78818e-18	3.59435e-09	0.000500351	3.9995	0.00421853	0.531654	0.0253848	0.0157125	0.41403	0.0089998	306.0976
2365	-27091.29	-26853.74	-237.5493	0.02049885	1.621921e-05	0.02843954	0.03048252	0.322249	0.285375	0.12997	0.262406	2.38409e-30	2.30977e-15	1.34884e-06	4	0.0134711	0.550859	0.0209906	0.0140226	0.391332	0.0093249	338.3338
2370	-27089.11	-26852.61	-236.5036	0.02494177	1.561378e-05	0.02983157	0.0229953	0.324569	0.285148	0.129277	0.261006	4.06259e-25	9.53109e-13	1.64183e-05	3.99998	0.0121743	0.503849	0.0189699	0.0126727	0.443907	0.00842724	280.6878
2375	-27100.25	-26860.04	-240.208	0.003057015	1.596358e-05	0.02258472	0.007079603	0.327956	0.288123	0.130626	0.253296	6.38741e-198	3.78646e-99	2.27343e-41	4	0.0163888	0.535369	0.0305994	0.0115201	0.39769	0.00843216	306.2612
2380	-27104.08	-26864.49	-239.5902	0.002692131	1.704582e-05	0.01772675	0.005927163	0.327251	0.287504	0.132494	0.252752	1.29467e-224	1.70477e-112	6.56707e-47	4	0.0148634	0.545503	0.0158141	0.00803586	0.405218	0.0105653	264.0275
2385	-27097.05	-26860.03	-237.0137	0.02709786	1.629958e-05	0.02170205	0.01011556	0.327358	0.287598	0.132209	0.252835	3.38278e-23	8.69555e-12	4.109e-05	3.99996	0.0128215	0.524291	0.0290569	0.00820968	0.413983	0.0116374	276.4952
2390	-27092.3	-26856.97	-235.3384	0.0194141	1.665667e-05	0.02333172	0.01857006	0.332008	0.277479	0.134087	0.256426	5.44942e-32	3.4924e-16	6.15877e-07	4	0.0106107	0.549189	0.0215158	0.00679404	0.404717	0.00717289	266.1757
2395	-27090.78	-26854.48	-236.2997	0.0590679	1.718552e-05	0.02283357	0.01245259	0.330019	0.279219	0.132729	0.258033	3.56642e-11	8.9043e-06	0.0128089	3.98718	0.0105565	0.546386	0.0271824	0.00362085	0.402651	0.00960344	290.4839
2400	-27091.29	-26854.97	-236.3229	0.01365484	1.63891e-05	0.03446676	0.02758811	0.323296	0.291096	0.130978	0.254631	4.539e-45	1.00843e-22	1.1902e-09	4	0.00669589	0.546012	0.0270618	0.00980457	0.400865	0.00956083	293.4401
2405	-27091.55	-26856.23	-235.3231	0.02284387	1.604776e-05	0.02864138	0.03058544	0.318525	0.286801	0.133958	0.260716	2.46687e-27	7.42835e-14	5.69448e-06	3.99999	0.00448315	0.547676	0.0190535	0.0171107	0.402087	0.00958997	283.1012
2410	-27092.53	-26856.93	-235.5964	0.03563135	1.615659e-05	0.02449608	0.02015979	0.319153	0.287366	0.132251	0.26123	7.07465e-18	3.9737e-09	0.000521619	3.99948	0.00564937	0.569451	0.0202095	0.0130614	0.385477	0.00615256	293.3753
2415	-27089.09	-26856.76	-232.3334	0.02325585	1.856009e-05	0.02738688	0.02190936	0.316145	0.284657	0.131004	0.268193	7.22784e-27	1.27148e-13	7.11726e-06	3.99999	0.00655644	0.57153	0.0173346	0.0101636	0.386884	0.00753076	247.496
2420	-27097.83	-26862.8	-235.0376	0.03652781	1.982341e-05	0.03396729	0.03268916	0.324516	0.290184	0.134797	0.250503	1.83791e-17	6.40429e-09	0.000635842	3.99936	0.00790986	0.563181	0.020913	0.0065661	0.391588	0.0098422	252.3868
2425	-27086.85	-26850.89	-235.9613	0.006962784	1.741485e-05	0.03663759	0.03929205	0.322691	0.288553	0.134039	0.254717	1.90766e-87	6.54142e-44	1.91476e-18	4	0.00885224	0.531878	0.0179669	0.00296819	0.426377	0.0119579	305.3739
2430	-27091	-26853.64	-237.3622	0.02058673	1.797819e-05	0.05774938	0.05853623	0.323163	0.288974	0.132773	0.255089	3.182e-30	2.66842e-15	1.4321e-06	4	0.00289305	0.527337	0.0189846	0.0074066	0.43686	0.00651794	275.871
2435	-27087.15	-26853.36	-233.7937	0.04792172	1.813983e-05	0.05658233	0.05505532	0.323163	0.288974	0.132773	0.255089	1.52165e-13	5.82166e-07	0.00412994	3.99587	0.00260084	0.522881	0.0256597	0.010696	0.433168	0.00499445	262.4023
2440	-27087.69	-26854.64	-233.051	0.03986232	1.993305e-05	0.05643089	0.05333178	0.324438	0.290115	0.12935	0.256096	4.39365e-16	3.13039e-08	0.00122816	3.99877	0.00262049	0.52683	0.0229986	0.00450209	0.43644	0.00660945	259.5268
2445	-27093.39	-26859.21	-234.1767	0.01329873	1.884133e-05	0.04599363	0.03558833	0.324021	0.284294	0.134831	0.256854	2.99443e-46	2.59022e-23	6.77073e-10	4	0.00749906	0.546958	0.0205175	0.0200469	0.389356	0.0156223	271.7007
2450	-27088.31	-26856.07	-232.2377	0.05085293	1.974282e-05	0.03306748	0.03341969	0.318974	0.286412	0.135846	0.258768	8.05875e-13	1.33942e-06	0.00583575	3.99416	0.0101197	0.539211	0.0388703	0.00826177	0.388136	0.0154011	239.3536
2455	-27087.67	-26855.52	-232.1585	0.06985802	1.793066e-05	0.04506278	0.04546514	0.317677	0.285248	0.135294	0.261782	1.33597e-09	5.44491e-05	0.0271617	3.97278	0.00720406	0.551172	0.0252503	0.00811321	0.393136	0.0151241	270.9186
2460	-27083.44	-26852.81	-230.628	0.05559685	1.784695e-05	0.03990587	0.0327594	0.320035	0.287365	0.128874	0.263725	8.24386e-12	4.28228e-06	0.00945283	3.99054	0.00659895	0.565983	0.024416	0.0125376	0.374339	0.0161254	264.1225
2465	-27080.52	-26853.65	-226.8688	0.03541919	2.06759e-05	0.04057384	0.0365894	0.318052	0.285585	0.134271	0.262092	5.60414e-18	3.53675e-09	0.000497009	3.9995	0.00697269	0.54123	0.0220453	0.0136505	0.409691	0.00641104	242.5908
2470	-27075.49	-26848.11	-227.3877	0.007855844	2.064293e-05	0.03735443	0.03224727	0.324476	0.287164	0.133176	0.255184	1.28893e-77	5.37654e-39	2.09852e-16	4	0.00672181	0.521756	0.0270801	0.00347957	0.427782	0.0131806	221.568
2475	-27078.02	-26851.26	-226.7622	0.01296792	2.052119e-05	0.03054023	0.02490854	0.330747	0.280007	0.130271	0.258975	2.09622e-47	6.85349e-24	3.8994e-10	4	0.00668584	0.53499	0.033122	0.00425591	0.407803	0.0131432	250.3055
2480	-27079.68	-26851.92	-227.7597	0.02574964	2.060124e-05	0.03903202	0.03074355	0.329178	0.284281	0.130809	0.255733	2.3231e-24	2.279e-12	2.35737e-05	3.99998	0.00760737	0.541196	0.0325433	0.00506227	0.400678	0.0129136	228.8507
2485	-27087.58	-26857.88	-229.7053	0.02587243	2.053336e-05	0.02638486	0.02122326	0.323011	0.287357	0.131132	0.2585	2.99931e-24	2.58951e-12	2.48568e-05	3.99998	0.00448685	0.531185	0.0351585	0.00798475	0.408034	0.0131507	256.4062
2490	-27088.01	-26857.3	-230.7077	0.06434617	1.959553e-05	0.02468181	0.02273105	0.322536	0.286935	0.13094	0.259589	2.44315e-10	2.32953e-05	0.0190934	3.98088	0.00723777	0.534716	0.0249262	0.00883412	0.410747	0.0135392	223.4042
2495	-27080.35	-26852.6	-227.7458	0.03549731	2.080539e-05	0.03375013	0.02820819	0.323595	0.286487	0.130735	0.259184	6.10819e-18	3.69236e-09	0.000505967	3.99949	0.00502628	0.537543	0.0282071	0.00381625	0.412918	0.0124895	227.1003
2500	-27082.54	-26850.97	-231.5675	0.05542471	1.82328e-05	0.02574872	0.01470691	0.322534	0.285548	0.133584	0.258334	7.62972e-12	4.11975e-06	0.00930224	3.99069	0.00614093	0.533216	0.0213631	0.0049189	0.421609	0.0127524	267.5091
2505	-27081.57	-26850.1	-231.4659	0.03667973	1.758031e-05	0.04225067	0.04211099	0.321464	0.285999	0.133795	0.258742	2.15069e-17	6.92776e-09	0.00065691	3.99934	0.00446303	0.535963	0.0214732	0.00494424	0.423781	0.00937559	285.6833
2510	-27077.82	-26845.51	-232.3098	0.0187068	1.806993e-05	0.04370724	0.04403881	0.323247	0.285247	0.133443	0.258062	3.66323e-33	9.0554e-17	3.51741e-07	4	0.00615579	0.537886	0.0244583	0.00232106	0.425302	0.00387715	274.361
2515	-27085.74	-26852.73	-233.0061	0.009190788	1.660836e-05	0.02742473	0.0276906	0.323247	0.285247	0.133443	0.258062	1.74469e-66	1.97786e-33	4.28377e-14	4	0.0063629	0.528308	0.0184784	0.00212698	0.43953	0.00519432	280.397
2520	-27090.63	-26857.77	-232.8621	0.004743498	1.940651e-05	0.03123957	0.02964201	0.324447	0.280256	0.136277	0.25902	6.69504e-128	3.876e-64	7.71136e-27	4	0.0127839	0.519124	0.0181572	0.0031382	0.426424	0.0203722	256.5352
2525	-27089.2	-26856.07	-233.1288	0.04280922	2.022842e-05	0.03192788	0.03317315	0.327668	0.283038	0.132213	0.257081	4.81175e-15	1.03569e-07	0.00201763	3.99798	0.00837948	0.535603	0.0282132	0.0053496	0.412496	0.00995853	274.8373
2530	-27080.45	-26848.42	-232.0374	0.0180428	1.932368e-05	0.04573679	0.0472941	0.325596	0.287571	0.131377	0.255456	2.39611e-34	2.31608e-17	1.9975e-07	4	0.00769186	0.559807	0.0294881	0.00604525	0.388216	0.00875234	242.8495
2535	-27091.78	-26860.17	-231.6094	0.02104755	1.723052e-05	0.03931281	0.02926188	0.325596	0.287571	0.131377	0.255456	1.38984e-29	5.5766e-15	1.94453e-06	4	0.0109582	0.57247	0.0286049	0.00618178	0.369807	0.0119777	255.559
2540	-27086.76	-26856.91	-229.8489	0.03904759	1.922582e-05	0.03931281	0.04007471	0.328142	0.279349	0.132405	0.260105	2.12691e-16	2.17817e-08	0.0010566	3.99894	0.00517166	0.559077	0.0314552	0.00633215	0.386382	0.0115823	219.0245
2545	-27085.89	-26853.09	-232.7972	0.03517375	1.855614e-05	0.04400506	0.04377371	0.326612	0.282708	0.131787	0.258892	4.26497e-18	3.08544e-09	0.000469642	3.99953	0.00661227	0.566865	0.0228111	0.00295859	0.391764	0.00898838	218.2862
2550	-27091.88	-26857.79	-234.0968	0.05296458	1.822427e-05	0.04036646	0.03281808	0.323524	0.28264	0.137178	0.256658	2.38854e-12	2.30553e-06	0.00731085	3.99269	0.010445	0.542566	0.0188859	0.00456937	0.414971	0.00856204	267.47
2555	-27095.43	-26863.27	-232.1665	0.05274377	1.766604e-05	0.0368973	0.03399232	0.317932	0.289089	0.136879	0.2561	2.14072e-12	2.1827e-06	0.00714662	3.99285	0.0125358	0.505107	0.017582	0.0077106	0.453025	0.00403899	280.6906
2560	-27092.76	-26857.67	-235.0908	0.004054275	1.702366e-05	0.04367028	0.04012744	0.32806	0.28222	0.133627	0.256093	1.77402e-149	6.30976e-75	2.56793e-31	4	0.0138605	0.537206	0.0389247	0.00621979	0.397033	0.00675569	294.963
2565	-27089.83	-26851.22	-238.6065	0.008529362	1.782748e-05	0.04905698	0.05494538	0.322115	0.284549	0.135131	0.258206	1.45181e-71	5.7058e-36	3.7819e-15	4	0.00936009	0.547738	0.0243035	0.00689393	0.404816	0.00688813	254.6606
2570	-27091.25	-26853.71	-237.5367	0.004125835	1.872197e-05	0.05594396	0.06009998	0.329594	0.284494	0.127756	0.258156	6.6772e-147	1.22413e-73	8.79168e-31	4	0.00714237	0.509527	0.0218554	0.00763949	0.439565	0.0142707	267.3257
2575	-27086.98	-26852.43	-234.5516	0.01298092	1.675632e-05	0.05594396	0.05724127	0.326134	0.282971	0.134121	0.256774	2.33314e-47	7.23041e-24	3.98701e-10	4	0.00761106	0.515597	0.0218104	0.00560995	0.438658	0.0107137	293.4776
2580	-27085.38	-26852.82	-232.5605	0.005394425	1.742122e-05	0.04746403	0.04773302	0.328812	0.283948	0.133093	0.254147	1.38384e-112	1.76208e-56	1.16228e-23	4	0.00912548	0.51403	0.0232449	0.00559291	0.437325	0.0106811	258.5498
2585	-27086.04	-26853.26	-232.7749	0.00519031	1.918466e-05	0.04866682	0.04773302	0.326501	0.288981	0.132158	0.252361	5.64918e-117	1.12585e-58	1.42726e-24	4	0.00729469	0.555486	0.0226608	0.0121523	0.390863	0.0115425	250.4681
2590	-27086.16	-26853.36	-232.8048	0.009941637	1.903601e-05	0.05247937	0.04942243	0.327116	0.281787	0.130348	0.260749	1.54566e-61	5.88662e-31	4.55468e-13	4	0.00864442	0.55192	0.0324059	0.0113287	0.388354	0.00734656	267.1031
2595	-27090.54	-26856.79	-233.7496	0.03093341	1.995303e-05	0.06378763	0.06429293	0.320313	0.286195	0.131977	0.261514	1.92255e-20	2.07232e-10	0.000153161	3.99985	0.0133451	0.527351	0.027768	0.00942066	0.410209	0.0119061	272.5276
2600	-27088.62	-26856.55	-232.0702	0.01866569	2.029309e-05	0.06358655	0.06061913	0.321217	0.284181	0.13235	0.262252	3.11163e-33	8.34586e-17	3.4003e-07	4	0.0190539	0.506672	0.0307559	0.00155189	0.437723	0.00424418	245.6511
2605	-27087.8	-26854.56	-233.2456	0.0391874	1.823852e-05	0.05941893	0.06460561	0.321116	0.284223	0.132369	0.262291	2.41406e-16	2.32052e-08	0.00108472	3.99892	0.00874877	0.527229	0.0320038	0.00246704	0.42091	0.00864156	273.068
2610	-27092.06	-26858.5	-233.5627	0.07189677	1.911242e-05	0.05296837	0.05339696	0.323261	0.283649	0.131949	0.261142	2.34443e-09	7.21169e-05	0.0305229	3.9694	0.00757955	0.528445	0.0260291	0.00852658	0.421881	0.00753918	282.6155
